market_cap_rank,stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount_current,frmtrm_amount_prior,bfefrmtrm_amount_before,ord
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,단기금융상품,14679719000000,2382010000000,472617000000,18
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,비유동자산,106649586000000,77576322000000,69862065000000,19
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,이연법인세자산,3660493000000,2811559000000,2989472000000,20
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,무형자산,4049402000000,4018847000000,3834567000000,21
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,관계기업 및 공동기업투자,1320927000000,1940663000000,1367348000000,22
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,투자부동산,188000000,200000000,211000000,23
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,장기투자자산,14547099000000,4041276000000,4105704000000,24
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,종업원급여자산,1552888000000,1154255000000,1404014000000,25
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타비유동자산,144930000000,174142000000,217822000000,26
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타금융자산,1114462000000,346749000000,68217000000,27
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타수취채권,420036000000,444286000000,475013000000,28
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,유형자산,77502704000000,60157474000000,52704853000000,29
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,사용권자산,2336457000000,2486871000000,2694844000000,30
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,자본총계,120666751000000,73915704000000,53503752000000,32
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,지배기업의 소유지분,120516178000000,73903394000000,53504285000000,33
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,자본잉여금,8953714000000,4487123000000,4372559000000,34
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타자본,-1348598000000,-2191549000000,-2269294000000,35
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타포괄손익누계액,2676862000000,2532107000000,1014055000000,36
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,자본금,3657652000000,3657652000000,3657652000000,37
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,이익잉여금,106576548000000,65418061000000,46729313000000,38
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,비지배지분,150573000000,12310000000,-533000000,39
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,부채및자본총계,176107659000000,119855209000000,100330165000000,40
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,유동부채,37378999000000,24965444000000,21007810000000,42
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타지급채무,6283111000000,3983543000000,1688631000000,43
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,미지급금,6434144000000,6967013000000,3293308000000,44
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,차입금,8161757000000,5252238000000,9857189000000,45
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,리스부채,547296000000,588355000000,631497000000,46
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,충당부채,228937000000,270235000000,286517000000,47
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,당기법인세부채,7023813000000,3083950000000,43890000000,48
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타금융부채,4913879000000,1741587000000,1478980000000,49
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타유동부채,937607000000,801176000000,1882261000000,50
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,매입채무,2848455000000,2277347000000,1845537000000,51
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,부채총계,55440908000000,45939505000000,46826413000000,52
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,비유동부채,18061909000000,20974061000000,25818603000000,53
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타지급채무,19970000000,51897000000,96567000000,54
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,이연법인세부채,248395000000,217852000000,114396000000,55
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,차입금,14086148000000,17431495000000,19611443000000,56
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,리스부채,1962647000000,2180021000000,2398377000000,57
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,충당부채,0,0,1603000000,58
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,확정급여부채,66144000000,68090000000,63932000000,59
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타금융부채,2487000000,5909000000,3247000000,60
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,기타비유동부채,1300977000000,541770000000,385402000000,61
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,장기미지급금,375141000000,477027000000,3143636000000,62
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,자산총계,176107659000000,119855209000000,100330165000000,7
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,유동자산,69458073000000,42278887000000,30468100000000,8
2,000660,SK하이닉스,00164779,2025,CFS,BS,재무상태표,현금및현금성자산,14923766000000,11205117000000,7587329000000,9
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,총포괄이익(손실),43017348000000,21044422000000,-9037496000000,10
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,비지배지분,32940000000,11299000000,-22497000000,12
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,지배기업의 소유주지분,42984408000000,21033123000000,-9014999000000,13
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,매출원가,38455885000000,34364814000000,33299167000000,14
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,기본주당순이익(손실),62044,28732,-13244,16
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,희석주당순이익(손실),60378,28419,-13244,17
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,금융비용,12504998000000,5707997000000,6093167000000,18
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,금융수익,16373480000000,4855082000000,2261801000000,19
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,매출총이익(손실),58690790000000,31828146000000,-533448000000,20
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,법인세비용(수익),7517650000000,4088448000000,-2520269000000,21
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,법인세차감후 기타포괄손익,69446000000,1247520000000,100051000000,22
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,후속적으로 당기손익으로 재분류되는 포괄손익,149079000000,1521130000000,117995000000,23
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,파생상품평가손익,2118000000,637000000,-22414000000,24
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,해외사업장환산외환차이,173701000000,1374587000000,132561000000,25
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,관계기업의 기타포괄손익에 대한 지분,-26740000000,145906000000,7848000000,26
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,-79633000000,-273610000000,-17944000000,27
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,확정급여제도의 재측정요소,-79633000000,-273610000000,-17944000000,28
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,당기순이익(손실),42947902000000,19796902000000,-9137547000000,29
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,비지배지분,28615000000,8221000000,-25119000000,31
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,지배기업의 소유주지분,42919287000000,19788681000000,-9112428000000,32
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,법인세비용차감전순이익(손실),50465552000000,23885350000000,-11657816000000,33
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,매출액,97146675000000,66192960000000,32765719000000,34
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,지분법투자 관련 손익,-564553000000,-38245000000,15061000000,35
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,영업이익(손실),47206319000000,23467319000000,-7730313000000,6
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,기타영업외수익,333277000000,1476579000000,623867000000,7
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,기타영업외비용,377973000000,167388000000,735065000000,8
2,000660,SK하이닉스,00164779,2025,CFS,CIS,포괄손익계산서,판매비와관리비,11484471000000,8360827000000,7196865000000,9
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,주식선택권의 행사,0,0,53000000,10
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,종속기업 유상증자 및 소유지분변동,0,6032000000,-9220000000,11
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,배당금의 지급,1681166000000,826323000000,825575000000,12
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,리스부채의 상환,596465000000,601821000000,461466000000,13
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,차입금의 차입,8183735000000,8717964000000,20657967000000,14
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,차입금의 상환,7416131000000,16093621000000,13689433000000,15
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,투자활동 현금흐름,-48054251000000,-18004637000000,-7334727000000,16
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,매각예정자산의 처분,85216000000,145355000000,0,17
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,기타수취채권의 감소,32880000000,38222000000,47564000000,18
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,기타금융자산의 감소,115091000000,57000000,577000000,19
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,기초 현금및현금성자산,11205117000000,7587329000000,4977007000000,2
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,단기금융상품의 감소,6513772000000,1499026000000,1409187000000,20
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,기타수취채권의 증가,178331000000,47704000000,251498000000,21
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,기타금융자산의 증가,1105649000000,109646000000,5358000000,22
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,단기금융상품의 증가,18804330000000,3370863000000,1469396000000,23
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,사업결합으로 인한 현금유출,3079783000000,0,0,24
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,장기투자자산의 처분,1233030000000,2373000000,18279000000,25
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,장기투자자산의 취득,33956000000,19460000000,30537000000,26
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,단기투자자산의 순증감,-4552604000000,457163000000,199912000000,27
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,정부보조금의 수령,144911000000,0,0,28
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,무형자산의 처분,2142000000,19703000000,484000000,29
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,기말 현금및현금성자산,14923766000000,11205117000000,7587329000000,3
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,관계기업투자주식의 처분,16875000000,22510000000,8847000000,30
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,유형자산의 처분,144828000000,47126000000,1539825000000,31
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,무형자산의 취득,1060419000000,717106000000,454710000000,32
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,관계기업투자주식의 취득,9000000000,25859000000,22765000000,33
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,유형자산의 취득,27518924000000,15945534000000,8325138000000,34
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,영업활동 현금흐름,53373126000000,29795885000000,4278191000000,35
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,영업으로부터 창출된 현금흐름,58904432000000,31250846000000,6688866000000,36
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,배당금의 수취,960716000000,50731000000,35935000000,37
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,법인세의 납부,5891155000000,552088000000,1383942000000,38
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,이자의 지급,938849000000,1276564000000,1261540000000,39
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,이자의 수취,337982000000,322960000000,198872000000,40
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,현금및현금성자산의 환율변동효과,-155234000000,530480000000,-29987000000,41
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,현금및현금성자산의 순증감,3718649000000,3617788000000,2610322000000,42
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,재무활동 현금흐름,-1444992000000,-8703940000000,5696845000000,8
2,000660,SK하이닉스,00164779,2025,CFS,CF,현금흐름표,자기주식의 처분,65035000000,93829000000,24519000000,9
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,120666751000000,73915704000000,53503752000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,150573000000,12310000000,-533000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,120516178000000,73903394000000,53504285000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,-1348598000000,-2191549000000,-2269294000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,2676862000000,2532107000000,1014055000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,106576548000000,65418061000000,46729313000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,3657652000000,3657652000000,3657652000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본총계,8953714000000,4487123000000,4372559000000,10
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,3733699000000,-632470000000,-749294000000,11
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,105323000000,1544000000,-2223000000,11
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,3628376000000,-634014000000,-747071000000,11
2,000660,SK하이닉스,00164779,2025,CFS,SCE,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,842951000000,77745000000,42115000000,11
